model,fpr,tpr
Random Forest Classifier,0.8596070017708759,1.0
Random Forest Classifier,0.8600497207464923,1.0
Random Forest Classifier,0.8604754120692004,1.0
Random Forest Classifier,0.8613778776733415,1.0
Random Forest Classifier,0.8619738455251328,1.0
Random Forest Classifier,0.8623654815420242,1.0
Random Forest Classifier,0.8627911728647323,1.0
Random Forest Classifier,0.8630465876583572,1.0
Random Forest Classifier,0.8634382236752486,1.0
Random Forest Classifier,0.8640341915270399,1.0
Random Forest Classifier,0.8646812423375562,1.0
Random Forest Classifier,0.8650899060073559,1.0
Random Forest Classifier,0.8653793761067975,1.0
Random Forest Classifier,0.8657199291649639,1.0
Random Forest Classifier,0.866145620487672,1.0
Random Forest Classifier,0.8663669799754802,1.0
Random Forest Classifier,0.8667756436452799,1.0
Random Forest Classifier,0.8670140307859965,1.0
Random Forest Classifier,0.8674056668028879,1.0
Random Forest Classifier,0.8677973028197793,1.0
Random Forest Classifier,0.8680867729192208,1.0
Random Forest Classifier,0.8683762430186623,1.0
Random Forest Classifier,0.8689551832175453,1.0
Random Forest Classifier,0.8694319574989784,1.0
Random Forest Classifier,0.8697384552513282,1.0
Random Forest Classifier,0.8701982018798529,1.0
Random Forest Classifier,0.8705387549380194,1.0
Random Forest Classifier,0.870998501566544,1.0
Random Forest Classifier,0.8722585478817599,1.0
Random Forest Classifier,0.8726161285928348,1.0
Random Forest Classifier,0.8729055986922762,1.0
Random Forest Classifier,0.8731950687917177,1.0
Random Forest Classifier,0.8737058983789674,1.0
Random Forest Classifier,0.8745913363302003,1.0
Random Forest Classifier,0.8749148617354584,1.0
Random Forest Classifier,0.875476774281433,1.0
Random Forest Classifier,0.8762770739681243,1.0
Random Forest Classifier,0.8765665440675657,1.0
Random Forest Classifier,0.8768560141670072,1.0
Random Forest Classifier,0.877213594878082,1.0
Random Forest Classifier,0.8781841710938564,1.0
Random Forest Classifier,0.8787460836398311,1.0
Random Forest Classifier,0.8792739408799891,1.0
Random Forest Classifier,0.8797847704672388,1.0
Random Forest Classifier,0.880108295872497,1.0
Random Forest Classifier,0.8808404849475548,1.0
Random Forest Classifier,0.8812321209644463,1.0
Random Forest Classifier,0.8817770058575126,1.0
Random Forest Classifier,0.8821175589156791,1.0
Random Forest Classifier,0.8824240566680289,1.0
Random Forest Classifier,0.8826624438087454,1.0
Random Forest Classifier,0.8829859692140035,1.0
Random Forest Classifier,0.8832073287018117,1.0
Random Forest Classifier,0.88342868818962,1.0
Random Forest Classifier,0.8843992644053944,1.0
Random Forest Classifier,0.8847398174635608,1.0
Random Forest Classifier,0.8850973981746356,1.0
Random Forest Classifier,0.8854038959269854,1.0
Random Forest Classifier,0.885642283067702,1.0
Random Forest Classifier,0.8863744721427599,1.0
Random Forest Classifier,0.886800163465468,1.0
Random Forest Classifier,0.8870726059120011,1.0
Random Forest Classifier,0.8873961313172593,1.0
Random Forest Classifier,0.8877366843754257,1.0
Random Forest Classifier,0.8881283203923171,1.0
Random Forest Classifier,0.8886391499795668,1.0
Random Forest Classifier,0.8889967306906416,1.0
Random Forest Classifier,0.889439449666258,1.0
Random Forest Classifier,0.8897118921127912,1.0
Random Forest Classifier,0.8902738046587658,1.0
Random Forest Classifier,0.8905803024111156,1.0
Random Forest Classifier,0.8911081596512737,1.0
Random Forest Classifier,0.8914657403623485,1.0
Random Forest Classifier,0.8916360168914317,1.0
Random Forest Classifier,0.8920446805612314,1.0
Random Forest Classifier,0.8925555101484811,1.0
Random Forest Classifier,0.8928790355537393,1.0
Random Forest Classifier,0.8932025609589974,1.0
Random Forest Classifier,0.8933558098351723,1.0
Random Forest Classifier,0.8936452799346138,1.0
Random Forest Classifier,0.8942242201334968,1.0
Random Forest Classifier,0.8946839667620216,1.0
Random Forest Classifier,0.8950415474730963,1.0
Random Forest Classifier,0.8953650728783544,1.0
Random Forest Classifier,0.8956375153248877,1.0
Random Forest Classifier,0.8962675384824955,1.0
Random Forest Classifier,0.896659174499387,1.0
Random Forest Classifier,0.8969656722517368,1.0
Random Forest Classifier,0.8974254188802615,1.0
Random Forest Classifier,0.8983789674431276,1.0
Random Forest Classifier,0.8991622394769105,1.0
Random Forest Classifier,0.8995879307996186,1.0
Random Forest Classifier,0.89997956681651,1.0
Random Forest Classifier,0.9003712028334014,1.0
Random Forest Classifier,0.9009671706851927,1.0
Random Forest Classifier,0.9015461108840758,1.0
Random Forest Classifier,0.9023804658765836,1.0
Random Forest Classifier,0.9030275166870998,1.0
Random Forest Classifier,0.903351042092358,1.0
Random Forest Classifier,0.9037086228034328,1.0
Random Forest Classifier,0.9043386459610407,1.0
Random Forest Classifier,0.9052070562593653,1.0
Random Forest Classifier,0.9055816646233483,1.0
Random Forest Classifier,0.9063649366571311,1.0
Random Forest Classifier,1.0,1.0
Gradient Boosted Trees (GBT) Classifier,0.0,0.0
Gradient Boosted Trees (GBT) Classifier,1.7027652908323118e-05,0.03841438496117695
Gradient Boosted Trees (GBT) Classifier,3.4055305816646236e-05,0.05271761340416837
Gradient Boosted Trees (GBT) Classifier,6.811061163329247e-05,0.06702084184715978
Gradient Boosted Trees (GBT) Classifier,0.00013622122326658494,0.07069881487535758
Gradient Boosted Trees (GBT) Classifier,0.00017027652908323116,0.07274213322435635
Gradient Boosted Trees (GBT) Classifier,0.0002043318348998774,0.07519411524315488
Gradient Boosted Trees (GBT) Classifier,0.00023838714071652364,0.07887208827135268
Gradient Boosted Trees (GBT) Classifier,0.0002724424465331699,0.07928075194115243
Gradient Boosted Trees (GBT) Classifier,0.0003064977523498161,0.0813240702901512
Gradient Boosted Trees (GBT) Classifier,0.00032352540525813924,0.08255006129955048
Gradient Boosted Trees (GBT) Classifier,0.00035758071107478545,0.08377605230894973
Gradient Boosted Trees (GBT) Classifier,0.00039163601689143167,0.08786268900694728
Gradient Boosted Trees (GBT) Classifier,0.00039163601689143167,0.09154066203514508
Gradient Boosted Trees (GBT) Classifier,0.00045974662852472415,0.0939926440539436
Gradient Boosted Trees (GBT) Classifier,0.0005108295872496935,0.09480997139354311
Gradient Boosted Trees (GBT) Classifier,0.0005448848930663398,0.10257458111973845
Gradient Boosted Trees (GBT) Classifier,0.0005619125459746629,0.10420923579893747
Gradient Boosted Trees (GBT) Classifier,0.0005959678517913091,0.10543522680833674
Gradient Boosted Trees (GBT) Classifier,0.0006640784634246016,0.106661217817736
Gradient Boosted Trees (GBT) Classifier,0.0007662443808745403,0.10952186350633429
Gradient Boosted Trees (GBT) Classifier,0.0007832720337828633,0.11769513690232938
Gradient Boosted Trees (GBT) Classifier,0.0008173273395995096,0.1258684102983245
Gradient Boosted Trees (GBT) Classifier,0.0009194932570494483,0.1275030649775235
Gradient Boosted Trees (GBT) Classifier,0.0009535485628660946,0.13240702901512055
Gradient Boosted Trees (GBT) Classifier,0.0009876038686827408,0.13404168369431957
Gradient Boosted Trees (GBT) Classifier,0.00103868682740771,0.13608500204331836
Gradient Boosted Trees (GBT) Classifier,0.0010727421332243563,0.13690232938291785
Gradient Boosted Trees (GBT) Classifier,0.0011067974390410026,0.1373109930527176
Gradient Boosted Trees (GBT) Classifier,0.0011408527448576488,0.14139762975071515
Gradient Boosted Trees (GBT) Classifier,0.0011578803977659719,0.14344094809971394
Gradient Boosted Trees (GBT) Classifier,0.0011919357035826183,0.14507560277891296
Gradient Boosted Trees (GBT) Classifier,0.0012259910093992644,0.14589293011851245
Gradient Boosted Trees (GBT) Classifier,0.0012600463152159106,0.14997956681651
Gradient Boosted Trees (GBT) Classifier,0.001294101621032557,0.1520228851655088
Gradient Boosted Trees (GBT) Classifier,0.0013451845797575262,0.1528402125051083
Gradient Boosted Trees (GBT) Classifier,0.0013962675384824957,0.1544748671843073
Gradient Boosted Trees (GBT) Classifier,0.001447350497207465,0.15856150388230486
Gradient Boosted Trees (GBT) Classifier,0.001481405803024111,0.15978749489170413
Gradient Boosted Trees (GBT) Classifier,0.0015154611088407574,0.1610134859011034
Gradient Boosted Trees (GBT) Classifier,0.0015495164146574036,0.1634654679199019
Gradient Boosted Trees (GBT) Classifier,0.0015665440675657267,0.1663261136085002
Gradient Boosted Trees (GBT) Classifier,0.001600599373382373,0.16796076828769924
Gradient Boosted Trees (GBT) Classifier,0.0016346546791990192,0.16877809562729873
Gradient Boosted Trees (GBT) Classifier,0.0016857376379239885,0.16959542296689825
Gradient Boosted Trees (GBT) Classifier,0.0017197929437406348,0.17082141397629752
Gradient Boosted Trees (GBT) Classifier,0.001753848249557281,0.17286473232529628
Gradient Boosted Trees (GBT) Classifier,0.0017879035553739272,0.17368205966489578
Gradient Boosted Trees (GBT) Classifier,0.0018730418199155428,0.17490805067429505
Gradient Boosted Trees (GBT) Classifier,0.0018900694728238659,0.17736003269309358
Gradient Boosted Trees (GBT) Classifier,0.0019241247786405122,0.17776869636289333
Gradient Boosted Trees (GBT) Classifier,0.0019581800844571586,0.18144666939109114
Gradient Boosted Trees (GBT) Classifier,0.0019752077373654817,0.1834899877400899
Gradient Boosted Trees (GBT) Classifier,0.002009263043182128,0.18675929709848793
Gradient Boosted Trees (GBT) Classifier,0.002043318348998774,0.1879852881078872
Gradient Boosted Trees (GBT) Classifier,0.00207737365481542,0.1924805884756845
Gradient Boosted Trees (GBT) Classifier,0.0020944013077237433,0.19411524315488354
Gradient Boosted Trees (GBT) Classifier,0.0021284566135403894,0.1961585615038823
Gradient Boosted Trees (GBT) Classifier,0.002179539572265359,0.19656722517368205
Gradient Boosted Trees (GBT) Classifier,0.0022476501838986514,0.2006538618716796
Gradient Boosted Trees (GBT) Classifier,0.0022817054897152976,0.20269718022067837
Gradient Boosted Trees (GBT) Classifier,0.0023668437542569134,0.20392317123007764
Gradient Boosted Trees (GBT) Classifier,0.0024179267129818827,0.2088271352676747
Gradient Boosted Trees (GBT) Classifier,0.002451982018798529,0.21291377196567224
Gradient Boosted Trees (GBT) Classifier,0.002520092630431821,0.2161830813240703
Gradient Boosted Trees (GBT) Classifier,0.0025541479362484673,0.21740907233346957
Gradient Boosted Trees (GBT) Classifier,0.002639286200790083,0.21986105435226808
Gradient Boosted Trees (GBT) Classifier,0.0026563138536984062,0.2214957090314671
Gradient Boosted Trees (GBT) Classifier,0.0027584797711483447,0.22394769105026563
Gradient Boosted Trees (GBT) Classifier,0.0028265903827816375,0.22476501838986515
Gradient Boosted Trees (GBT) Classifier,0.00289470099441493,0.22762566407846344
Gradient Boosted Trees (GBT) Classifier,0.002911728647323253,0.22844299141806293
Gradient Boosted Trees (GBT) Classifier,0.002962811606048222,0.2296689824274622
Gradient Boosted Trees (GBT) Classifier,0.0029968669118648687,0.23048630976706172
Gradient Boosted Trees (GBT) Classifier,0.003030922217681515,0.23212096444626074
Gradient Boosted Trees (GBT) Classifier,0.0031160604822231303,0.23375561912545975
Gradient Boosted Trees (GBT) Classifier,0.003184171093856423,0.2341642827952595
Gradient Boosted Trees (GBT) Classifier,0.003218226399673069,0.2386595831630568
Gradient Boosted Trees (GBT) Classifier,0.0032352540525813923,0.24111156518185534
Gradient Boosted Trees (GBT) Classifier,0.0032693093583980384,0.24274621986105435
Gradient Boosted Trees (GBT) Classifier,0.003371475275847977,0.24397221087045362
Gradient Boosted Trees (GBT) Classifier,0.0034225582345729466,0.24478953821005311
Gradient Boosted Trees (GBT) Classifier,0.0034395858874812697,0.2496935022476502
Gradient Boosted Trees (GBT) Classifier,0.003473641193297916,0.25091949325704943
Gradient Boosted Trees (GBT) Classifier,0.003524724152022885,0.2513281569268492
Gradient Boosted Trees (GBT) Classifier,0.003541751804931208,0.25337147527584797
Gradient Boosted Trees (GBT) Classifier,0.003609862416564501,0.25418880261544746
Gradient Boosted Trees (GBT) Classifier,0.0036779730281977932,0.25459746628524726
Gradient Boosted Trees (GBT) Classifier,0.0037290559869227625,0.2558234572946465
Gradient Boosted Trees (GBT) Classifier,0.0037460836398310856,0.25745811197384555
Gradient Boosted Trees (GBT) Classifier,0.0037801389456477317,0.2619534123416428
Gradient Boosted Trees (GBT) Classifier,0.0038141942514643783,0.26236207601144257
Gradient Boosted Trees (GBT) Classifier,0.0038482495572810245,0.2639967306906416
Gradient Boosted Trees (GBT) Classifier,0.0038652772101893476,0.26644871270944015
Gradient Boosted Trees (GBT) Classifier,0.0039674431276392865,0.2668573763792399
Gradient Boosted Trees (GBT) Classifier,0.0039844707805476096,0.2676747037188394
Gradient Boosted Trees (GBT) Classifier,0.004035553739272579,0.2689006947282387
Gradient Boosted Trees (GBT) Classifier,0.004069609045089225,0.2721700040866367
Gradient Boosted Trees (GBT) Classifier,0.004086636697997548,0.27339599509603596
Gradient Boosted Trees (GBT) Classifier,0.0041888026154474865,0.276665304454434
Gradient Boosted Trees (GBT) Classifier,0.004222857921264133,0.2787086228034328
Gradient Boosted Trees (GBT) Classifier,0.004273940879989102,0.279934613812832
Gradient Boosted Trees (GBT) Classifier,0.004307996185805749,0.28075194115243157
Gradient Boosted Trees (GBT) Classifier,0.004376106797439041,0.2819779321618308
Gradient Boosted Trees (GBT) Classifier,0.004393134450347364,0.2840212505108296
Gradient Boosted Trees (GBT) Classifier,0.004461245061980657,0.28606456885982834
Gradient Boosted Trees (GBT) Classifier,0.004529355673613949,0.28647323252962814
Gradient Boosted Trees (GBT) Classifier,0.004597466285247241,0.28729055986922764
Gradient Boosted Trees (GBT) Classifier,0.004614493938155564,0.2885165508786269
Gradient Boosted Trees (GBT) Classifier,0.004835853425963765,0.2889252145484266
Gradient Boosted Trees (GBT) Classifier,0.004903964037597058,0.2897425418880262
Gradient Boosted Trees (GBT) Classifier,0.004920991690505381,0.29137719656722516
Gradient Boosted Trees (GBT) Classifier,0.004955046996322027,0.29260318757662446
Gradient Boosted Trees (GBT) Classifier,0.005006129955046996,0.2930118512464242
Gradient Boosted Trees (GBT) Classifier,0.005057212913771965,0.2938291785860237
Gradient Boosted Trees (GBT) Classifier,0.005142351178313582,0.29505516959542294
Gradient Boosted Trees (GBT) Classifier,0.0053296553603051355,0.2987331426236208
Gradient Boosted Trees (GBT) Classifier,0.005363710666121782,0.2991418062934205
Gradient Boosted Trees (GBT) Classifier,0.00546587658357172,0.30036779730281976
Gradient Boosted Trees (GBT) Classifier,0.005499931889388366,0.3020024519820188
Gradient Boosted Trees (GBT) Classifier,0.0055680425010216595,0.3036371066612178
Gradient Boosted Trees (GBT) Classifier,0.005670208418471598,0.3048630976706171
Gradient Boosted Trees (GBT) Classifier,0.005755346683013213,0.3056804250102166
Gradient Boosted Trees (GBT) Classifier,0.005857512600463152,0.3069064160196159
Gradient Boosted Trees (GBT) Classifier,0.005891567906279798,0.3077237433592154
Gradient Boosted Trees (GBT) Classifier,0.005925623212096444,0.30935839803841436
Gradient Boosted Trees (GBT) Classifier,0.005959678517913091,0.31140171638741315
Gradient Boosted Trees (GBT) Classifier,0.0060107614766380605,0.31221904372701265
Gradient Boosted Trees (GBT) Classifier,0.006112927394087999,0.31262770739681245
Gradient Boosted Trees (GBT) Classifier,0.006181038005721291,0.31426236207601144
Gradient Boosted Trees (GBT) Classifier,0.0062150933115379375,0.31671434409481
Gradient Boosted Trees (GBT) Classifier,0.006266176270262907,0.3179403351042092
Gradient Boosted Trees (GBT) Classifier,0.006385369840621169,0.318348998774009
Gradient Boosted Trees (GBT) Classifier,0.006402397493529492,0.31957498978340826
Gradient Boosted Trees (GBT) Classifier,0.006436452799346138,0.3248876174908051
Gradient Boosted Trees (GBT) Classifier,0.006504563410979431,0.3261136085002043
Gradient Boosted Trees (GBT) Classifier,0.006606729328429369,0.3273395995096036
Gradient Boosted Trees (GBT) Classifier,0.006623756981337692,0.3281569268492031
Gradient Boosted Trees (GBT) Classifier,0.006657812287154338,0.3297915815284021
Gradient Boosted Trees (GBT) Classifier,0.006742950551695954,0.3302002451982019
Gradient Boosted Trees (GBT) Classifier,0.006845116469145893,0.33142623620760114
Gradient Boosted Trees (GBT) Classifier,0.006930254733687509,0.33224356354720064
Gradient Boosted Trees (GBT) Classifier,0.007270807791853971,0.3330608908868002
Gradient Boosted Trees (GBT) Classifier,0.0073729737093039096,0.33346955455659993
Gradient Boosted Trees (GBT) Classifier,0.007407029015120556,0.3351042092357989
Gradient Boosted Trees (GBT) Classifier,0.007441084320937202,0.33592153657539847
Gradient Boosted Trees (GBT) Classifier,0.007475139626753848,0.3371475275847977
Gradient Boosted Trees (GBT) Classifier,0.00754325023838714,0.33878218226399676
Gradient Boosted Trees (GBT) Classifier,0.0075773055442037865,0.340008173273396
Gradient Boosted Trees (GBT) Classifier,0.007628388502928757,0.34123416428279524
Gradient Boosted Trees (GBT) Classifier,0.00764541615583708,0.34246015529219453
Gradient Boosted Trees (GBT) Classifier,0.007713526767470372,0.34327748263179403
Gradient Boosted Trees (GBT) Classifier,0.007747582073287018,0.3440948099713935
Gradient Boosted Trees (GBT) Classifier,0.0077986650320119874,0.34572946465059257
Gradient Boosted Trees (GBT) Classifier,0.00781569268492031,0.3481814466693911
Gradient Boosted Trees (GBT) Classifier,0.007917858602370249,0.3489987740089906
Gradient Boosted Trees (GBT) Classifier,0.007968941561095219,0.35063342868818964
Gradient Boosted Trees (GBT) Classifier,0.007985969214003541,0.3518594196975889
Gradient Boosted Trees (GBT) Classifier,0.008071107478545158,0.3526767470371884
Gradient Boosted Trees (GBT) Classifier,0.008122190437270126,0.3530854107069881
Gradient Boosted Trees (GBT) Classifier,0.008241384007628388,0.3551287290559869
Gradient Boosted Trees (GBT) Classifier,0.008258411660536712,0.3563547200653862
Gradient Boosted Trees (GBT) Classifier,0.00836057757798665,0.35758071107478545
Gradient Boosted Trees (GBT) Classifier,0.00841166053671162,0.3579893747445852
Gradient Boosted Trees (GBT) Classifier,0.008496798801253235,0.36125868410298323
Gradient Boosted Trees (GBT) Classifier,0.008513826454161558,0.3624846751123825
Gradient Boosted Trees (GBT) Classifier,0.00858193706579485,0.3641193297915815
Gradient Boosted Trees (GBT) Classifier,0.00863302002451982,0.36452799346138126
Gradient Boosted Trees (GBT) Classifier,0.008701130636153112,0.36575398447078056
Gradient Boosted Trees (GBT) Classifier,0.008769241247786405,0.36738863914997955
Gradient Boosted Trees (GBT) Classifier,0.008803296553603051,0.3682059664895791
Gradient Boosted Trees (GBT) Classifier,0.008871407165236343,0.37024928483857783
Gradient Boosted Trees (GBT) Classifier,0.00890546247105299,0.3710666121781774
Gradient Boosted Trees (GBT) Classifier,0.00895654542977796,0.37270126685737637
Gradient Boosted Trees (GBT) Classifier,0.009058711347227898,0.3731099305271761
Gradient Boosted Trees (GBT) Classifier,0.00912682195886119,0.37392725786677566
Gradient Boosted Trees (GBT) Classifier,0.009211960223402807,0.37556191254597465
Gradient Boosted Trees (GBT) Classifier,0.009263043182127775,0.37637923988557415
Gradient Boosted Trees (GBT) Classifier,0.009297098487944421,0.37760523089497344
Gradient Boosted Trees (GBT) Classifier,0.009467375017027654,0.37842255823457294
Gradient Boosted Trees (GBT) Classifier,0.009535485628660946,0.37964854924397223
Gradient Boosted Trees (GBT) Classifier,0.009569540934477592,0.3804658765835717
Gradient Boosted Trees (GBT) Classifier,0.00967170685192753,0.3812832039231712
Gradient Boosted Trees (GBT) Classifier,0.009688734504835853,0.3825091949325705
Gradient Boosted Trees (GBT) Classifier,0.009739817463560823,0.3841438496117695
Gradient Boosted Trees (GBT) Classifier,0.009841983381010761,0.38455251328156925
Gradient Boosted Trees (GBT) Classifier,0.0099441492984607,0.38577850429096855
Gradient Boosted Trees (GBT) Classifier,0.009961176951369024,0.38741315897016754
Gradient Boosted Trees (GBT) Classifier,0.01011442582754393,0.3898651409889661
Gradient Boosted Trees (GBT) Classifier,0.0101655087862689,0.3902738046587658
Gradient Boosted Trees (GBT) Classifier,0.010250647050810517,0.39109113199836537
Gradient Boosted Trees (GBT) Classifier,0.01026767470371884,0.39190845933796487
Gradient Boosted Trees (GBT) Classifier,0.010472006538618716,0.39354311401716385
Gradient Boosted Trees (GBT) Classifier,0.010557144803160333,0.39395177768696366
Gradient Boosted Trees (GBT) Classifier,0.010591200108976979,0.39558643236616264
Gradient Boosted Trees (GBT) Classifier,0.010625255414793625,0.39640375970576214
Gradient Boosted Trees (GBT) Classifier,0.010676338373518595,0.39681242337556194
Gradient Boosted Trees (GBT) Classifier,0.010829587249693502,0.3980384143849612
Gradient Boosted Trees (GBT) Classifier,0.010863642555510148,0.4004903964037597
Gradient Boosted Trees (GBT) Classifier,0.01098283612586841,0.40253371475275845
Gradient Boosted Trees (GBT) Classifier,0.011085002043318349,0.40294237842255826
Gradient Boosted Trees (GBT) Classifier,0.011136085002043319,0.40457703310175724
Gradient Boosted Trees (GBT) Classifier,0.011170140307859965,0.40539436044135674
Gradient Boosted Trees (GBT) Classifier,0.011221223266584934,0.4062116877809563
Gradient Boosted Trees (GBT) Classifier,0.011340416836943196,0.40743767879035553
Gradient Boosted Trees (GBT) Classifier,0.011391499795668164,0.4078463424601553
Gradient Boosted Trees (GBT) Classifier,0.011493665713118105,0.4086636697997548
Gradient Boosted Trees (GBT) Classifier,0.011561776324751397,0.4094809971393543
Gradient Boosted Trees (GBT) Classifier,0.011612859283476365,0.41070698814875356
Gradient Boosted Trees (GBT) Classifier,0.01162988693638469,0.41193297915815286
Gradient Boosted Trees (GBT) Classifier,0.011715025200926304,0.41356763383735184
Gradient Boosted Trees (GBT) Classifier,0.01180016346546792,0.4139762975071516
Gradient Boosted Trees (GBT) Classifier,0.011885301730009536,0.4160196158561504
Gradient Boosted Trees (GBT) Classifier,0.011902329382917859,0.4176542705353494
Gradient Boosted Trees (GBT) Classifier,0.012089633564909413,0.41888026154474867
Gradient Boosted Trees (GBT) Classifier,0.012174771829451028,0.41969758888434816
Gradient Boosted Trees (GBT) Classifier,0.012208827135267674,0.4205149162239477
Gradient Boosted Trees (GBT) Classifier,0.012225854788175998,0.4213322435635472
Gradient Boosted Trees (GBT) Classifier,0.012328020705625936,0.42174090723334695
Gradient Boosted Trees (GBT) Classifier,0.012430186623075875,0.42255823457294645
Gradient Boosted Trees (GBT) Classifier,0.012481269581800845,0.423375561912546
Gradient Boosted Trees (GBT) Classifier,0.01261749080506743,0.425010216591745
Gradient Boosted Trees (GBT) Classifier,0.012719656722517368,0.42541888026154473
Gradient Boosted Trees (GBT) Classifier,0.012872905598692277,0.426644871270944
Gradient Boosted Trees (GBT) Classifier,0.012889933251600599,0.4274621986105435
Gradient Boosted Trees (GBT) Classifier,0.013043182127775508,0.428279525950143
Gradient Boosted Trees (GBT) Classifier,0.013145348045225446,0.42909685328974256
Gradient Boosted Trees (GBT) Classifier,0.013179403351042092,0.42991418062934206
Gradient Boosted Trees (GBT) Classifier,0.013247513962675385,0.4311401716387413
Gradient Boosted Trees (GBT) Classifier,0.013315624574308677,0.43154883530854105
Gradient Boosted Trees (GBT) Classifier,0.013451845797575262,0.4340008173273396
Gradient Boosted Trees (GBT) Classifier,0.013502928756300232,0.43481814466693913
Gradient Boosted Trees (GBT) Classifier,0.013741315897016755,0.4360441356763384
Gradient Boosted Trees (GBT) Classifier,0.013826454161558371,0.43686146301593787
Gradient Boosted Trees (GBT) Classifier,0.01392862007900831,0.4376787903555374
Gradient Boosted Trees (GBT) Classifier,0.013996730690641602,0.4384961176951369
Gradient Boosted Trees (GBT) Classifier,0.014081868955183218,0.4393134450347364
Gradient Boosted Trees (GBT) Classifier,0.014115924260999864,0.4401307723743359
Gradient Boosted Trees (GBT) Classifier,0.014201062525541479,0.44094809971393545
Gradient Boosted Trees (GBT) Classifier,0.014235117831358125,0.4429914180629342
Gradient Boosted Trees (GBT) Classifier,0.014371339054624711,0.44380874540253373
Gradient Boosted Trees (GBT) Classifier,0.01442242201334968,0.4442174090723335
Gradient Boosted Trees (GBT) Classifier,0.01447350497207465,0.445034736411933
Gradient Boosted Trees (GBT) Classifier,0.014609726195341234,0.446669391091132
Gradient Boosted Trees (GBT) Classifier,0.014711892112791173,0.44707805476093176
Gradient Boosted Trees (GBT) Classifier,0.014831085683149435,0.44871270944013075
Gradient Boosted Trees (GBT) Classifier,0.014882168641874404,0.44993870044953005
Gradient Boosted Trees (GBT) Classifier,0.014984334559324342,0.45075602778912954
Gradient Boosted Trees (GBT) Classifier,0.015120555782590927,0.4511646914589293
Gradient Boosted Trees (GBT) Classifier,0.015222721700040867,0.4536166734777278
Gradient Boosted Trees (GBT) Classifier,0.01523974935294919,0.45525132815692687
Gradient Boosted Trees (GBT) Classifier,0.015273804658765835,0.45606865549652637
Gradient Boosted Trees (GBT) Classifier,0.01541002588203242,0.4564773191663261
Gradient Boosted Trees (GBT) Classifier,0.015495164146574036,0.45770331017572535
Gradient Boosted Trees (GBT) Classifier,0.01563138536984062,0.4585206375153249
Gradient Boosted Trees (GBT) Classifier,0.015699495981473913,0.45892930118512465
Gradient Boosted Trees (GBT) Classifier,0.01578463424601553,0.46056395586432364
Gradient Boosted Trees (GBT) Classifier,0.015869772510557146,0.4613812832039232
Gradient Boosted Trees (GBT) Classifier,0.01600599373382373,0.4621986105435227
Gradient Boosted Trees (GBT) Classifier,0.01643168505653181,0.46260727421332243
Gradient Boosted Trees (GBT) Classifier,0.0164997956681651,0.4634246015529219
Gradient Boosted Trees (GBT) Classifier,0.016636016891431685,0.46424192889252147
Gradient Boosted Trees (GBT) Classifier,0.016738182808881622,0.46587658357172046
Gradient Boosted Trees (GBT) Classifier,0.016755210461789946,0.46669391091132
Gradient Boosted Trees (GBT) Classifier,0.016942514643781503,0.4675112382509195
Gradient Boosted Trees (GBT) Classifier,0.017334150660672933,0.46791990192071925
Gradient Boosted Trees (GBT) Classifier,0.0173852336193979,0.4695545565999183
Gradient Boosted Trees (GBT) Classifier,0.017470371883939517,0.4703718839395178
Gradient Boosted Trees (GBT) Classifier,0.017606593107206102,0.47078054760931753
Gradient Boosted Trees (GBT) Classifier,0.01779389728919766,0.4720065386187168
Gradient Boosted Trees (GBT) Classifier,0.01791309085955592,0.4728238659583163
Gradient Boosted Trees (GBT) Classifier,0.017964173818280887,0.4736411932979158
Gradient Boosted Trees (GBT) Classifier,0.017998229124097535,0.47404985696771557
Gradient Boosted Trees (GBT) Classifier,0.01813445034736412,0.4752758479771148
Gradient Boosted Trees (GBT) Classifier,0.018168505653180764,0.47609317531671436
Gradient Boosted Trees (GBT) Classifier,0.018219588611905736,0.47691050265631385
Gradient Boosted Trees (GBT) Classifier,0.018423920446805613,0.4773191663261136
Gradient Boosted Trees (GBT) Classifier,0.018457975752622258,0.4781364936657131
Gradient Boosted Trees (GBT) Classifier,0.01850905871134723,0.47895382100531264
Gradient Boosted Trees (GBT) Classifier,0.018611224628797166,0.4793624846751124
Gradient Boosted Trees (GBT) Classifier,0.018713390546247106,0.4801798120147119
Gradient Boosted Trees (GBT) Classifier,0.018730418199155427,0.4822231303637107
Gradient Boosted Trees (GBT) Classifier,0.018815556463697043,0.48304045770331017
Gradient Boosted Trees (GBT) Classifier,0.018934750034055307,0.4834491213731099
Gradient Boosted Trees (GBT) Classifier,0.018985832992780276,0.4846751123825092
Gradient Boosted Trees (GBT) Classifier,0.01901988829859692,0.4854924397221087
Gradient Boosted Trees (GBT) Classifier,0.019105026563138536,0.4863097670617082
Gradient Boosted Trees (GBT) Classifier,0.01951369023293829,0.48671843073150795
Gradient Boosted Trees (GBT) Classifier,0.019700994414929847,0.488353085410707
Gradient Boosted Trees (GBT) Classifier,0.01971802206783817,0.4891704127503065
Gradient Boosted Trees (GBT) Classifier,0.01976910502656314,0.48998774008990603
Gradient Boosted Trees (GBT) Classifier,0.019871270944013076,0.4908050674295055
Gradient Boosted Trees (GBT) Classifier,0.020024519820187985,0.491622394769105
Gradient Boosted Trees (GBT) Classifier,0.02021182400217954,0.4928483857785043
Gradient Boosted Trees (GBT) Classifier,0.020296962266721154,0.49407437678790356
